paramID,flag,periodLen,steps
8302,periodic,168.0000,5040
8303,periodic,168.0000,5040
8304,periodic,168.0000,12432
8305,periodic,168.0000,5040
8306,periodic,168.0000,7392
8307,periodic,168.0000,5040
8308,periodic,168.0000,5040
8309,periodic,168.0000,6048
8310,periodic,168.0000,19824
8311,periodic,168.0000,43344
8312,periodic,168.0000,38640
8313,periodic,168.0000,8064
8314,periodic,168.0000,5712
8315,periodic,168.0000,35280
8316,periodic,168.0000,6384
8317,periodic,168.0000,33936
8318,periodic,168.0000,40656
8319,periodic,168.0000,5712
8320,periodic,168.0000,13104
8321,periodic,168.0000,12096
8322,periodic,168.0000,5040
8323,periodic,168.0000,52416
8324,periodic,168.0000,5040
8325,periodic,168.0000,6048
8326,periodic,168.0000,6048
8327,periodic,168.0000,5040
8328,periodic,168.0000,36624
8329,periodic,168.0000,21840
8330,periodic,168.0000,13440
8331,periodic,168.0000,5712
8332,periodic,168.0000,33600
8333,periodic,168.0000,5040
8334,periodic,168.0000,10416
8335,periodic,168.0000,28896
8336,periodic,168.0000,7056
8337,periodic,168.0000,10752
8338,periodic,168.0000,16128
8339,periodic,168.0000,64512
8340,periodic,168.0000,5040
8341,periodic,168.0000,5040
8342,periodic,168.0000,5040
8343,periodic,168.0000,31248
8344,periodic,168.0000,6720
8345,periodic,168.0000,5040
8346,periodic,168.0000,5040
8347,periodic,168.0000,8400
8348,periodic,168.0000,83328
8349,periodic,168.0000,43680
8350,periodic,168.0000,19152
8351,periodic,168.0000,5040
8352,periodic,168.0000,13776
8353,periodic,168.0000,38640
8354,periodic,168.0000,5040
8355,periodic,168.0000,89712
8356,periodic,168.0000,59136
8357,periodic,168.0000,44688
8358,periodic,168.0000,5712
8359,periodic,168.0000,40992
8360,periodic,168.0000,5040
8361,periodic,168.0000,18816
8362,periodic,168.0000,6384
8363,periodic,168.0000,10416
8364,periodic,168.0000,5040
8365,periodic,168.0000,5040
8366,periodic,168.0000,32592
8367,periodic,168.0000,5712
8368,periodic,168.0000,21504
8369,periodic,168.0000,13104
8370,periodic,168.0000,5376
8371,periodic,168.0000,5040
8372,periodic,168.0000,9072
8373,periodic,168.0000,12768
8374,periodic,168.0000,5040
8375,periodic,168.0000,30576
8376,periodic,168.0000,21168
8377,periodic,168.0000,40320
8378,periodic,168.0000,47712
8379,periodic,168.0000,27552
8380,periodic,168.0000,35616
8381,periodic,168.0000,66192
8382,periodic,168.0000,26208
8383,periodic,168.0000,7056
8384,periodic,168.0000,8400
8385,periodic,168.0000,5376
8386,periodic,168.0000,8736
8387,periodic,168.0000,6048
8388,periodic,168.0000,5040
8389,periodic,168.0000,10752
8390,periodic,168.0000,5040
8391,periodic,168.0000,20496
8392,periodic,168.0000,28896
8393,periodic,168.0000,5040
8394,periodic,168.0000,70560
8395,periodic,168.0000,19488
8396,periodic,168.0000,9072
8397,periodic,168.0000,5376
8398,periodic,168.0000,5040
8399,periodic,168.0000,29904
8400,periodic,168.0000,5040
8401,periodic,168.0000,5040
8402,periodic,168.0000,20160
8403,periodic,168.0000,6384
8404,periodic,168.0000,7056
8405,periodic,168.0000,8736
8406,periodic,168.0000,5712
8407,periodic,168.0000,14112
8408,periodic,168.0000,6720
8409,periodic,168.0000,21168
8410,periodic,168.0000,5376
8411,periodic,168.0000,52416
8412,periodic,168.0000,6720
8413,periodic,168.0000,5040
8414,periodic,168.0000,5040
8415,periodic,168.0000,5040
8416,periodic,168.0000,52752
8417,periodic,168.0000,6384
8418,periodic,168.0000,5040
8419,periodic,168.0000,5040
8420,periodic,168.0000,5040
8421,periodic,168.0000,28896
8422,periodic,168.0000,5376
8423,periodic,168.0000,22176
8424,periodic,168.0000,16128
8425,periodic,168.0000,15792
8426,periodic,168.0000,28896
8427,periodic,168.0000,24192
8428,periodic,168.0000,36624
8429,periodic,168.0000,17472
8430,periodic,168.0000,22512
8431,periodic,168.0000,51744
8432,periodic,168.0000,6384
8433,periodic,168.0000,10080
8434,periodic,168.0000,5040
8435,periodic,168.0000,12432
8436,periodic,168.0000,40320
8437,periodic,168.0000,5040
8438,periodic,168.0000,5040
8439,periodic,168.0000,10752
8440,periodic,168.0000,12096
8441,periodic,168.0000,8064
8442,periodic,168.0000,5040
8443,periodic,168.0000,85008
8444,periodic,168.0000,38640
8445,periodic,168.0000,6720
8446,periodic,168.0000,5040
8447,periodic,168.0000,42000
8448,periodic,168.0000,5040
8449,periodic,168.0000,15120
8450,periodic,168.0000,7728
8451,periodic,168.0000,5040
8452,periodic,168.0000,39648
8453,periodic,168.0000,7728
8454,periodic,168.0000,7392
8455,periodic,168.0000,17808
8456,periodic,168.0000,5040
8457,periodic,168.0000,60816
8458,periodic,168.0000,7392
8459,periodic,168.0000,12432
8460,periodic,168.0000,18816
8461,periodic,168.0000,6384
8462,periodic,168.0000,17136
8463,periodic,168.0000,6720
8464,periodic,168.0000,49056
8465,periodic,168.0000,5040
8466,periodic,168.0000,16128
8467,periodic,168.0000,5040
8468,periodic,168.0000,5040
8469,periodic,168.0000,9744
8470,periodic,168.0000,5040
8471,periodic,168.0000,12768
8472,periodic,168.0000,96432
8473,periodic,168.0000,26880
8474,periodic,168.0000,12432
8475,periodic,168.0000,7728
8476,periodic,168.0000,5040
8477,periodic,168.0000,5040
8478,periodic,168.0000,9408
8479,periodic,168.0000,5040
8480,periodic,168.0000,7728
8481,periodic,168.0000,12432
8482,periodic,168.0000,24528
8483,periodic,168.0000,54768
8484,periodic,168.0000,23184
8485,periodic,168.0000,5040
8486,periodic,168.0000,10416
8487,periodic,168.0000,17472
8488,periodic,168.0000,18480
8489,periodic,168.0000,39984
8490,periodic,168.0000,14112
8491,periodic,168.0000,20832
8492,periodic,168.0000,6720
8493,periodic,168.0000,5040
8494,periodic,168.0000,11760
8495,periodic,168.0000,8400
8496,periodic,168.0000,5040
8497,periodic,168.0000,6384
8498,periodic,168.0000,12432
8499,periodic,168.0000,6384
8500,periodic,168.0000,13104
8501,periodic,168.0000,6720
8502,periodic,168.0000,6048
8503,periodic,168.0000,5040
8504,periodic,168.0000,12768
8505,periodic,168.0000,32928
8506,periodic,168.0000,72912
8507,periodic,168.0000,5376
8508,periodic,168.0000,54096
8509,periodic,168.0000,15456
8510,periodic,168.0000,12768
8511,periodic,168.0000,8736
8512,periodic,168.0000,11088
8513,periodic,168.0000,5040
8514,periodic,168.0000,5040
8515,periodic,168.0000,15456
8516,periodic,168.0000,11424
8517,periodic,168.0000,6384
8518,periodic,168.0000,5040
8519,periodic,168.0000,5040
8520,periodic,168.0000,8400
8521,periodic,168.0000,5040
8522,periodic,168.0000,24864
8523,periodic,168.0000,5712
8524,periodic,168.0000,13104
8525,periodic,168.0000,12432
8526,periodic,168.0000,5712
8527,periodic,168.0000,6384
8528,periodic,168.0000,5040
8529,periodic,168.0000,5040
8530,periodic,168.0000,37968
8531,periodic,168.0000,13776
8532,periodic,168.0000,16464
8533,periodic,168.0000,11088
8534,periodic,168.0000,7392
8535,periodic,168.0000,54096
8536,periodic,168.0000,8064
8537,periodic,168.0000,9408
8538,periodic,168.0000,11760
8539,periodic,168.0000,7728
8540,periodic,168.0000,13776
8541,periodic,168.0000,5040
8542,periodic,168.0000,5040
8543,periodic,168.0000,5040
8544,periodic,168.0000,42000
8545,periodic,168.0000,28560
8546,periodic,168.0000,9072
8547,periodic,168.0000,21504
8548,periodic,168.0000,73584
8549,periodic,168.0000,35616
8550,periodic,168.0000,10416
8551,periodic,168.0000,5376
8552,periodic,168.0000,7392
8553,periodic,168.0000,5040
8554,periodic,168.0000,15792
8555,periodic,168.0000,5040
8556,periodic,168.0000,39312
8557,periodic,168.0000,12096
8558,periodic,168.0000,5712
8559,periodic,168.0000,8064
8560,periodic,168.0000,5040
8561,periodic,168.0000,5040
8562,periodic,168.0000,5040
8563,periodic,168.0000,5040
8564,periodic,168.0000,5040
8565,periodic,168.0000,47040
8566,periodic,168.0000,6048
8567,periodic,168.0000,6048
8568,periodic,168.0000,10416
8569,periodic,168.0000,37968
8570,periodic,168.0000,5376
8571,periodic,168.0000,16128
8572,periodic,168.0000,8400
8573,periodic,168.0000,5040
8574,periodic,168.0000,16464
8575,periodic,168.0000,5040
8576,periodic,168.0000,8400
8577,periodic,168.0000,5712
8578,periodic,168.0000,46368
8579,periodic,168.0000,9408
8580,periodic,168.0000,11760
8581,periodic,168.0000,5040
8582,periodic,168.0000,14112
8583,periodic,168.0000,7728
8584,periodic,168.0000,5040
8585,periodic,168.0000,5376
8586,periodic,168.0000,12432
8587,periodic,168.0000,5040
8588,periodic,168.0000,12768
8589,periodic,168.0000,7392
8590,periodic,168.0000,10416
8591,periodic,168.0000,7728
8592,periodic,168.0000,48720
8593,periodic,168.0000,13776
8594,periodic,168.0000,7392
8595,periodic,168.0000,5040
8596,periodic,168.0000,5376
8597,periodic,168.0000,99792
8598,periodic,168.0000,5040
8599,periodic,168.0000,5040
8600,periodic,168.0000,5040
8601,periodic,168.0000,15792
8602,periodic,168.0000,5712
8603,periodic,168.0000,8400
8604,periodic,168.0000,29232
8605,periodic,168.0000,46032
8606,periodic,168.0000,5040
8607,periodic,168.0000,23520
8608,periodic,168.0000,12432
8609,periodic,168.0000,12768
8610,periodic,168.0000,5712
8611,periodic,168.0000,13104
8612,periodic,168.0000,12432
8613,periodic,168.0000,5040
8614,periodic,168.0000,16128
8615,periodic,168.0000,23520
8616,periodic,168.0000,15792
8617,periodic,168.0000,7728
8618,periodic,168.0000,6720
8619,periodic,168.0000,9072
8620,periodic,168.0000,6048
8621,periodic,168.0000,15120
8622,periodic,168.0000,5040
8623,periodic,168.0000,17136
8624,periodic,168.0000,6384
8625,periodic,168.0000,5040
8626,periodic,168.0000,7392
8627,periodic,168.0000,5712
8628,periodic,168.0000,18480
8629,periodic,168.0000,44016
8630,periodic,168.0000,5040
8631,periodic,168.0000,10080
8632,periodic,168.0000,8736
8633,periodic,168.0000,10080
8634,periodic,168.0000,10752
8635,periodic,168.0000,73248
8636,periodic,168.0000,7392
8637,periodic,168.0000,15792
8638,periodic,168.0000,16128
8639,periodic,168.0000,5040
8640,periodic,168.0000,43680
8641,periodic,168.0000,6720
8642,periodic,168.0000,19488
8643,periodic,168.0000,5040
8644,periodic,168.0000,12096
8645,periodic,168.0000,5040
8646,periodic,168.0000,15792
8647,periodic,168.0000,19824
8648,periodic,168.0000,5040
8649,periodic,168.0000,7728
8650,periodic,168.0000,6720
8651,periodic,168.0000,26880
8652,periodic,168.0000,11424
8653,periodic,168.0000,120624
8654,periodic,168.0000,6720
8655,periodic,168.0000,12096
8656,periodic,168.0000,7392
8657,periodic,168.0000,28896
8658,periodic,168.0000,5040
8659,periodic,168.0000,5040
8660,periodic,168.0000,49728
8661,periodic,168.0000,28560
8662,periodic,168.0000,5040
8663,periodic,168.0000,6720
8664,periodic,168.0000,5376
8665,periodic,168.0000,7392
8666,periodic,168.0000,25200
8667,periodic,168.0000,13104
8668,periodic,168.0000,31248
8669,periodic,168.0000,5040
8670,periodic,168.0000,6720
8671,periodic,168.0000,34272
8672,periodic,168.0000,9744
8673,periodic,168.0000,13776
8674,periodic,168.0000,5040
8675,periodic,168.0000,31248
8676,periodic,168.0000,61488
8677,periodic,168.0000,31584
8678,periodic,168.0000,39312
8679,periodic,168.0000,7728
8680,periodic,168.0000,5040
8681,periodic,168.0000,9408
8682,periodic,168.0000,5040
8683,periodic,168.0000,5040
8684,periodic,168.0000,5040
8685,periodic,168.0000,37632
8686,periodic,168.0000,20832
8687,periodic,168.0000,5040
8688,periodic,168.0000,5040
8689,periodic,168.0000,35952
8690,periodic,168.0000,6720
8691,periodic,168.0000,5712
8692,periodic,168.0000,16464
8693,periodic,168.0000,5040
8694,periodic,168.0000,5040
8695,periodic,168.0000,5040
8696,periodic,168.0000,5040
8697,periodic,168.0000,11424
8698,periodic,168.0000,5040
8699,periodic,168.0000,56448
8700,periodic,168.0000,5040
8701,periodic,168.0000,7056
8702,periodic,168.0000,17472
8703,periodic,168.0000,45024
8704,periodic,168.0000,5040
8705,periodic,168.0000,9408
8706,periodic,168.0000,5040
8707,periodic,168.0000,9072
8708,periodic,168.0000,5376
8709,periodic,168.0000,23520
8710,periodic,168.0000,16128
8711,periodic,168.0000,37968
8712,periodic,168.0000,59472
8713,periodic,168.0000,5040
8714,periodic,168.0000,29232
8715,periodic,168.0000,44688
8716,periodic,168.0000,8736
8717,periodic,168.0000,18144
8718,periodic,168.0000,79296
8719,periodic,168.0000,5376
8720,periodic,168.0000,5040
8721,periodic,168.0000,5040
8722,periodic,168.0000,5712
8723,periodic,168.0000,6384
8724,periodic,168.0000,7392
8725,periodic,168.0000,11424
8726,periodic,168.0000,23856
8727,periodic,168.0000,8400
8728,periodic,168.0000,5040
8729,periodic,168.0000,19488
8730,periodic,168.0000,5040
8731,periodic,168.0000,6384
8732,periodic,168.0000,5040
8733,periodic,168.0000,5040
8734,periodic,168.0000,5040
8735,periodic,168.0000,7728
8736,periodic,168.0000,47712
8737,periodic,168.0000,32592
8738,periodic,168.0000,5040
8739,periodic,168.0000,5040
8740,periodic,168.0000,5040
8741,periodic,168.0000,5040
8742,periodic,168.0000,20832
8743,periodic,168.0000,12432
8744,periodic,168.0000,5040
8745,periodic,168.0000,5040
8746,periodic,168.0000,5040
8747,periodic,168.0000,12768
8748,periodic,168.0000,10752
8749,periodic,168.0000,13104
8750,periodic,168.0000,10080
8751,periodic,168.0000,5712
8752,periodic,168.0000,5376
8753,periodic,168.0000,22848
8754,periodic,168.0000,5040
8755,periodic,168.0000,18144
8756,periodic,168.0000,92400
8757,periodic,168.0000,7056
8758,periodic,168.0000,12768
8759,periodic,168.0000,6720
8760,periodic,168.0000,28560
8761,periodic,168.0000,5040
8762,periodic,168.0000,9072
8763,periodic,168.0000,129696
8764,periodic,168.0000,14784
8765,periodic,168.0000,6720
8766,periodic,168.0000,37296
8767,periodic,168.0000,9408
8768,periodic,168.0000,19488
8769,periodic,168.0000,61824
8770,periodic,168.0000,28560
8771,periodic,168.0000,5040
8772,periodic,168.0000,11760
8773,periodic,168.0000,17808
8774,periodic,168.0000,12768
8775,periodic,168.0000,5040
8776,periodic,168.0000,8736
8777,periodic,168.0000,15120
8778,periodic,168.0000,26880
8779,periodic,168.0000,23184
8780,periodic,168.0000,100464
8781,periodic,168.0000,21840
8782,periodic,168.0000,7056
8783,periodic,168.0000,55776
8784,periodic,168.0000,26880
8785,periodic,168.0000,8064
8786,periodic,168.0000,5040
8787,periodic,168.0000,22848
8788,periodic,168.0000,23520
8789,periodic,168.0000,5040
8790,periodic,168.0000,35952
8791,periodic,168.0000,10080
8792,periodic,168.0000,17808
8793,periodic,168.0000,12768
8794,periodic,168.0000,60816
8795,periodic,168.0000,5712
8796,periodic,168.0000,19488
8797,periodic,168.0000,5040
8798,periodic,168.0000,19824
8799,periodic,168.0000,45360
8800,periodic,168.0000,31584
8801,periodic,168.0000,5040
8802,periodic,168.0000,12768
8803,periodic,168.0000,10416
8804,periodic,168.0000,22512
8805,periodic,168.0000,47712
8806,periodic,168.0000,10752
8807,periodic,168.0000,6384
8808,periodic,168.0000,5040
8809,periodic,168.0000,7728
8810,periodic,168.0000,22848
8811,periodic,168.0000,5040
8812,periodic,168.0000,33264
8813,periodic,168.0000,5040
8814,periodic,168.0000,7392
8815,periodic,168.0000,5712
8816,periodic,168.0000,5040
8817,periodic,168.0000,9072
8818,periodic,168.0000,15120
8819,periodic,168.0000,66864
8820,periodic,168.0000,5712
8821,periodic,168.0000,11088
8822,periodic,168.0000,15120
8823,periodic,168.0000,59472
8824,periodic,168.0000,30912
8825,periodic,168.0000,34272
8826,periodic,168.0000,6720
8827,periodic,168.0000,5040
8828,periodic,168.0000,26208
8829,periodic,168.0000,71904
8830,periodic,168.0000,7056
8831,periodic,168.0000,7728
8832,periodic,168.0000,5376
8833,periodic,168.0000,15456
8834,periodic,168.0000,5040
8835,periodic,168.0000,8736
8836,periodic,168.0000,93408
8837,periodic,168.0000,6720
8838,periodic,168.0000,16464
8839,periodic,168.0000,11760
8840,periodic,168.0000,63168
8841,periodic,168.0000,5040
8842,periodic,168.0000,7392
8843,periodic,168.0000,12432
8844,periodic,168.0000,20496
8845,periodic,168.0000,24192
8846,periodic,168.0000,16800
8847,periodic,168.0000,5040
8848,periodic,168.0000,16128
8849,periodic,168.0000,5040
8850,periodic,168.0000,5040
8851,periodic,168.0000,17136
8852,periodic,168.0000,5040
8853,periodic,168.0000,5040
8854,periodic,168.0000,24864
8855,periodic,168.0000,5376
8856,periodic,168.0000,5040
8857,periodic,168.0000,5040
8858,periodic,168.0000,8064
8859,periodic,168.0000,62832
8860,periodic,168.0000,5712
8861,periodic,168.0000,5376
8862,periodic,168.0000,5712
8863,periodic,168.0000,5712
8864,periodic,168.0000,5040
8865,periodic,168.0000,13776
8866,periodic,168.0000,18816
8867,periodic,168.0000,5712
8868,periodic,168.0000,23184
8869,periodic,168.0000,5040
8870,periodic,168.0000,11088
8871,periodic,168.0000,34608
8872,periodic,168.0000,53424
8873,periodic,168.0000,12768
8874,periodic,168.0000,26544
8875,periodic,168.0000,5040
8876,periodic,168.0000,32592
8877,periodic,168.0000,32928
8878,periodic,168.0000,12432
8879,periodic,168.0000,13440
8880,periodic,168.0000,23856
8881,periodic,168.0000,20160
8882,periodic,168.0000,26544
8883,periodic,168.0000,5040
8884,periodic,168.0000,5040
8885,periodic,168.0000,5376
8886,periodic,168.0000,7056
8887,periodic,168.0000,5040
8888,periodic,168.0000,6048
8889,periodic,168.0000,13104
8890,periodic,168.0000,6048
8891,periodic,168.0000,24528
8892,periodic,168.0000,5040
8893,periodic,168.0000,22512
8894,periodic,168.0000,27216
8895,periodic,168.0000,29568
8896,periodic,168.0000,5040
8897,periodic,168.0000,5040
8898,periodic,168.0000,33264
8899,periodic,168.0000,31920
8900,periodic,168.0000,26880
8901,periodic,168.0000,7728
8902,periodic,168.0000,5040
8903,periodic,168.0000,6048
8904,periodic,168.0000,5040
8905,periodic,168.0000,5712
8906,periodic,168.0000,8736
8907,periodic,168.0000,5040
8908,periodic,168.0000,10080
8909,periodic,168.0000,46704
8910,periodic,168.0000,5376
8911,periodic,168.0000,7728
8912,periodic,168.0000,6048
8913,periodic,168.0000,5040
8914,periodic,168.0000,41664
8915,periodic,168.0000,34944
8916,periodic,168.0000,5040
8917,periodic,168.0000,12432
8918,periodic,168.0000,5040
8919,periodic,168.0000,20160
8920,periodic,168.0000,7392
8921,periodic,168.0000,6048
8922,periodic,168.0000,6384
8923,periodic,168.0000,6720
8924,periodic,168.0000,16800
8925,periodic,168.0000,5712
8926,periodic,168.0000,5040
8927,periodic,168.0000,30576
8928,periodic,168.0000,6720
8929,periodic,168.0000,5712
8930,periodic,168.0000,5040
8931,periodic,168.0000,5040
8932,periodic,168.0000,5040
8933,periodic,168.0000,19488
8934,periodic,168.0000,21840
8935,periodic,168.0000,10080
8936,periodic,168.0000,27216
8937,periodic,168.0000,5040
8938,periodic,168.0000,29568
8939,periodic,168.0000,12768
8940,periodic,168.0000,8736
8941,periodic,168.0000,34944
8942,periodic,168.0000,8400
8943,periodic,168.0000,6384
8944,periodic,168.0000,21168
8945,periodic,168.0000,11088
8946,periodic,168.0000,5040
8947,periodic,168.0000,12768
8948,periodic,168.0000,5040
8949,periodic,168.0000,5376
8950,periodic,168.0000,16800
8951,periodic,168.0000,77280
8952,periodic,168.0000,13104
8953,periodic,168.0000,6384
8954,periodic,168.0000,22512
8955,periodic,168.0000,8736
8956,periodic,168.0000,49728
8957,periodic,168.0000,5040
8958,periodic,168.0000,5376
8959,periodic,168.0000,5040
8960,periodic,168.0000,5040
8961,periodic,168.0000,5040
8962,periodic,168.0000,36288
8963,periodic,168.0000,66528
8964,periodic,168.0000,28560
8965,periodic,168.0000,5040
8966,periodic,168.0000,11760
8967,periodic,168.0000,6048
8968,periodic,168.0000,23184
8969,periodic,168.0000,5712
8970,periodic,168.0000,21840
8971,periodic,168.0000,21168
8972,periodic,168.0000,5712
8973,periodic,168.0000,5040
8974,periodic,168.0000,6720
8975,periodic,168.0000,8064
8976,periodic,168.0000,5040
8977,periodic,168.0000,5040
8978,periodic,168.0000,6048
8979,periodic,168.0000,9072
8980,periodic,168.0000,24192
8981,periodic,168.0000,33936
8982,periodic,168.0000,9408
8983,periodic,168.0000,5376
8984,periodic,168.0000,8400
8985,periodic,168.0000,5040
8986,periodic,168.0000,5040
8987,periodic,168.0000,66192
8988,periodic,168.0000,29568
8989,periodic,168.0000,5040
8990,periodic,168.0000,20496
8991,periodic,168.0000,5040
8992,periodic,168.0000,5712
8993,periodic,168.0000,61152
8994,periodic,168.0000,34944
8995,periodic,168.0000,40992
8996,periodic,168.0000,91392
8997,periodic,168.0000,9408
8998,periodic,168.0000,6384
8999,periodic,168.0000,12768
9000,periodic,168.0000,20832
9001,periodic,168.0000,12432
9002,periodic,168.0000,5040
9003,periodic,168.0000,5376
9004,periodic,168.0000,18144
9005,periodic,168.0000,5040
9006,periodic,168.0000,6048
9007,periodic,168.0000,8400
9008,periodic,168.0000,5712
9009,periodic,168.0000,66192
9010,periodic,168.0000,7728
9011,periodic,168.0000,5040
9012,periodic,168.0000,57120
9013,periodic,168.0000,6384
9014,periodic,168.0000,94080
9015,periodic,168.0000,5040
9016,periodic,168.0000,18144
9017,periodic,168.0000,5712
9018,periodic,168.0000,7056
9019,periodic,168.0000,5712
9020,periodic,168.0000,15792
9021,periodic,168.0000,5040
9022,periodic,168.0000,6720
9023,periodic,168.0000,6384
9024,periodic,168.0000,22176
9025,periodic,168.0000,9744
9026,periodic,168.0000,36624
9027,periodic,168.0000,5040
9028,periodic,168.0000,5040
9029,periodic,168.0000,53760
9030,periodic,168.0000,13440
9031,periodic,168.0000,17136
9032,periodic,168.0000,19488
9033,periodic,168.0000,64176
9034,periodic,168.0000,6048
9035,periodic,168.0000,5040
9036,periodic,168.0000,20832
9037,periodic,168.0000,11088
9038,periodic,168.0000,5040
9039,periodic,168.0000,18480
9040,periodic,168.0000,27552
9041,periodic,168.0000,5040
9042,periodic,168.0000,5040
9043,periodic,168.0000,5712
9044,periodic,168.0000,39648
9045,periodic,168.0000,39984
9046,periodic,168.0000,13440
9047,periodic,168.0000,43680
9048,periodic,168.0000,6384
9049,periodic,168.0000,5712
9050,periodic,168.0000,46704
9051,periodic,168.0000,17808
9052,periodic,168.0000,20160
9053,periodic,168.0000,36288
9054,periodic,168.0000,5712
9055,periodic,168.0000,10752
9056,periodic,168.0000,89712
9057,periodic,168.0000,28224
9058,periodic,168.0000,5040
9059,periodic,168.0000,12768
9060,periodic,168.0000,5712
9061,periodic,168.0000,42000
9062,periodic,168.0000,7056
9063,periodic,168.0000,7392
9064,periodic,168.0000,9072
9065,periodic,168.0000,5712
9066,periodic,168.0000,20496
9067,periodic,168.0000,5712
9068,periodic,168.0000,7728
9069,periodic,168.0000,52416
9070,periodic,168.0000,16464
9071,periodic,168.0000,52416
9072,periodic,168.0000,10416
9073,periodic,168.0000,8736
9074,periodic,168.0000,7728
9075,periodic,168.0000,7056
9076,periodic,168.0000,12096
9077,periodic,168.0000,5040
9078,periodic,168.0000,9408
9079,periodic,168.0000,5040
9080,periodic,168.0000,23184
9081,periodic,168.0000,5040
9082,periodic,168.0000,8736
9083,periodic,168.0000,13440
9084,periodic,168.0000,79296
9085,periodic,168.0000,5040
9086,periodic,168.0000,5040
9087,periodic,168.0000,13776
9088,periodic,168.0000,8064
9089,periodic,168.0000,5040
9090,periodic,168.0000,5040
9091,periodic,168.0000,19488
9092,periodic,168.0000,51072
9093,periodic,168.0000,16128
9094,periodic,168.0000,11424
9095,periodic,168.0000,8400
9096,periodic,168.0000,16464
9097,periodic,168.0000,5040
9098,periodic,168.0000,15456
9099,periodic,168.0000,17808
9100,periodic,168.0000,8064
9101,periodic,168.0000,5040
9102,periodic,168.0000,12432
9103,periodic,168.0000,5040
9104,periodic,168.0000,6384
9105,periodic,168.0000,6720
9106,periodic,168.0000,44016
9107,periodic,168.0000,5040
9108,periodic,168.0000,5040
9109,periodic,168.0000,5040
9110,periodic,168.0000,5376
9111,periodic,168.0000,6048
9112,periodic,168.0000,39648
9113,periodic,168.0000,5040
9114,periodic,168.0000,14112
9115,periodic,168.0000,5040
9116,periodic,168.0000,9744
9117,periodic,168.0000,11088
9118,periodic,168.0000,12432
9119,periodic,168.0000,5712
9120,periodic,168.0000,14112
9121,periodic,168.0000,39312
9122,periodic,168.0000,11760
9123,periodic,168.0000,88704
9124,periodic,168.0000,27888
9125,periodic,168.0000,6048
9126,periodic,168.0000,5376
9127,periodic,168.0000,5040
9128,periodic,168.0000,8400
9129,periodic,168.0000,19152
9130,periodic,168.0000,51072
9131,periodic,168.0000,9744
9132,periodic,168.0000,12096
9133,periodic,168.0000,5040
9134,periodic,168.0000,5712
9135,periodic,168.0000,5712
9136,periodic,168.0000,14448
9137,periodic,168.0000,5040
9138,periodic,168.0000,11760
9139,periodic,168.0000,29568
9140,periodic,168.0000,15792
9141,periodic,168.0000,6384
9142,periodic,168.0000,10080
9143,periodic,168.0000,86352
9144,periodic,168.0000,5040
9145,periodic,168.0000,5040
9146,periodic,168.0000,23520
9147,periodic,168.0000,5040
9148,periodic,168.0000,5712
9149,periodic,168.0000,5040
9150,periodic,168.0000,6720
9151,periodic,168.0000,17472
9152,periodic,168.0000,7392
9153,periodic,168.0000,6384
9154,periodic,168.0000,9744
9155,periodic,168.0000,27216
9156,periodic,168.0000,6384
9157,periodic,168.0000,48048
9158,periodic,168.0000,25872
9159,periodic,168.0000,5040
9160,periodic,168.0000,29904
9161,periodic,168.0000,5040
9162,periodic,168.0000,20832
9163,periodic,168.0000,30240
9164,periodic,168.0000,5040
9165,periodic,168.0000,6048
9166,periodic,168.0000,45696
9167,periodic,168.0000,27216
9168,periodic,168.0000,5376
9169,periodic,168.0000,5040
9170,periodic,168.0000,50400
9171,periodic,168.0000,5712
9172,periodic,168.0000,20160
9173,periodic,168.0000,5040
9174,periodic,168.0000,7056
9175,periodic,168.0000,5040
9176,periodic,168.0000,6720
9177,periodic,168.0000,27552
9178,periodic,168.0000,9744
9179,periodic,168.0000,7728
9180,periodic,168.0000,5040
9181,periodic,168.0000,9072
9182,periodic,168.0000,5712
9183,periodic,168.0000,5040
9184,periodic,168.0000,5040
9185,periodic,168.0000,20496
9186,periodic,168.0000,5040
9187,periodic,168.0000,17136
9188,periodic,168.0000,16128
9189,periodic,168.0000,18144
9190,periodic,168.0000,6720
9191,periodic,168.0000,26880
9192,periodic,168.0000,35952
9193,periodic,168.0000,5040
9194,periodic,168.0000,66864
9195,periodic,168.0000,6048
9196,periodic,168.0000,11088
9197,periodic,168.0000,27216
9198,periodic,168.0000,5040
9199,periodic,168.0000,8736
9200,periodic,168.0000,26544
9201,periodic,168.0000,20832
9202,periodic,168.0000,10416
9203,periodic,168.0000,5040
9204,periodic,168.0000,5040
9205,periodic,168.0000,12768
9206,periodic,168.0000,15792
9207,periodic,168.0000,35616
9208,periodic,168.0000,16800
9209,periodic,168.0000,16128
9210,periodic,168.0000,5712
9211,periodic,168.0000,5040
9212,periodic,168.0000,5040
9213,periodic,168.0000,5040
9214,periodic,168.0000,37296
9215,periodic,168.0000,5040
9216,periodic,168.0000,5040
9217,periodic,168.0000,8064
9218,periodic,168.0000,6384
9219,periodic,168.0000,19824
9220,periodic,168.0000,5040
9221,periodic,168.0000,11424
9222,periodic,168.0000,8400
9223,periodic,168.0000,5040
9224,periodic,168.0000,10080
9225,periodic,168.0000,5040
9226,periodic,168.0000,17472
9227,periodic,168.0000,11088
9228,periodic,168.0000,13776
9229,periodic,168.0000,24192
9230,periodic,168.0000,5040
9231,periodic,168.0000,13440
9232,periodic,168.0000,34944
9233,periodic,168.0000,31920
