paramID,flag,steps
44218,periodic-1T,10416
44219,periodic-1T,10080
44220,periodic-1T,10416
44221,periodic-1T,10080
44222,periodic-1T,10080
44223,periodic-1T,10080
44224,periodic-1T,14112
44225,periodic-1T,10416
44226,periodic-1T,45360
44227,periodic-1T,10080
44228,periodic-1T,30576
44229,periodic-1T,10080
44230,periodic-1T,10416
44231,periodic-1T,16128
44232,periodic-1T,151872
44233,periodic-1T,10416
44234,periodic-1T,10416
44235,periodic-1T,57456
44236,periodic-1T,10416
44237,periodic-1T,10416
44238,periodic-1T,10416
44239,periodic-1T,10416
44240,periodic-1T,10752
44241,periodic-1T,10416
44242,periodic-1T,10416
44243,periodic-1T,10416
44244,periodic-1T,10752
44245,periodic-1T,13776
44246,periodic-1T,10416
44247,periodic-1T,10416
44248,periodic-1T,27216
44249,periodic-1T,10416
44250,periodic-1T,10080
44251,periodic-1T,18144
44252,periodic-1T,10416
44253,periodic-1T,10416
44254,periodic-1T,105504
44255,periodic-1T,58128
44256,periodic-1T,10080
44257,periodic-1T,11424
44258,periodic-1T,10080
44259,periodic-1T,10752
44260,periodic-1T,34608
44261,periodic-1T,20496
44262,periodic-1T,10752
44263,periodic-1T,10080
44264,periodic-1T,10416
44265,periodic-1T,34272
44266,periodic-1T,27216
44267,periodic-1T,20832
44268,periodic-1T,20496
44269,periodic-1T,10080
44270,periodic-1T,53424
44271,periodic-1T,10080
44272,periodic-1T,78288
44273,periodic-1T,10080
44274,periodic-1T,21168
44275,periodic-1T,10416
44276,periodic-1T,17136
44277,periodic-1T,37296
44278,periodic-1T,10752
44279,periodic-1T,10416
44280,periodic-1T,33936
44281,periodic-1T,17136
44282,periodic-1T,10080
44283,periodic-1T,10080
44284,periodic-1T,30576
44285,periodic-1T,53760
44286,periodic-1T,14448
44287,periodic-1T,22848
44288,periodic-1T,14784
44289,periodic-1T,10416
44290,periodic-1T,10416
44291,periodic-1T,10416
44292,periodic-1T,10080
44293,periodic-1T,58128
44294,periodic-1T,178416
44295,periodic-1T,24528
44296,periodic-1T,29232
44297,periodic-1T,10416
44298,periodic-1T,10752
44299,periodic-1T,17472
44300,periodic-1T,32256
44301,periodic-1T,10416
44302,periodic-1T,18144
44303,periodic-1T,27216
44304,periodic-1T,21504
44305,periodic-1T,10416
44306,periodic-1T,27552
44307,periodic-1T,67536
44308,periodic-1T,44688
44309,periodic-1T,57120
44310,periodic-1T,10752
44311,periodic-1T,31248
44312,periodic-1T,10080
44313,periodic-1T,91728
44314,periodic-1T,10416
44315,periodic-1T,10416
44316,unsettled,1000000
44317,periodic-1T,424368
44318,periodic-1T,12096
44319,periodic-1T,13776
44320,periodic-1T,10416
44321,periodic-1T,10416
44322,periodic-1T,10416
44323,periodic-1T,23856
44324,periodic-1T,10416
44325,periodic-1T,31248
44326,periodic-1T,47712
44327,periodic-1T,21504
44328,periodic-1T,10080
44329,periodic-1T,10416
44330,periodic-1T,17136
44331,periodic-1T,12768
44332,periodic-1T,30912
44333,periodic-1T,18144
44334,periodic-1T,10080
44335,periodic-1T,38640
44336,periodic-1T,10080
44337,periodic-1T,10752
44338,periodic-1T,77952
44339,periodic-1T,35280
44340,periodic-1T,10416
44341,periodic-1T,10416
44342,periodic-1T,12768
44343,periodic-1T,10080
44344,periodic-1T,10080
44345,periodic-1T,17136
44346,periodic-1T,10752
44347,periodic-1T,77280
44348,periodic-1T,112224
44349,periodic-1T,10416
44350,periodic-1T,10752
44351,periodic-1T,10752
44352,periodic-1T,10416
44353,periodic-1T,10416
44354,periodic-1T,20832
44355,periodic-1T,10416
44356,periodic-1T,13776
44357,periodic-1T,10080
44358,periodic-1T,10080
44359,periodic-1T,30576
44360,periodic-1T,10080
44361,periodic-1T,82320
44362,periodic-1T,10416
44363,periodic-1T,10752
44364,periodic-1T,27216
44365,periodic-1T,10416
44366,periodic-1T,32928
44367,periodic-1T,50736
44368,periodic-1T,10416
44369,periodic-1T,58128
44370,periodic-1T,10416
44371,periodic-1T,13776
44372,periodic-1T,32256
44373,periodic-1T,17472
44374,periodic-1T,50736
44375,periodic-1T,44016
44376,periodic-1T,10416
44377,periodic-1T,21840
44378,periodic-1T,40992
44379,periodic-1T,10416
44380,periodic-1T,10416
44381,periodic-1T,30576
44382,periodic-1T,14784
44383,periodic-1T,43344
44384,periodic-1T,10416
44385,periodic-1T,33936
44386,periodic-1T,10416
44387,periodic-1T,10416
44388,periodic-1T,10416
44389,unsettled,1000000
44390,periodic-1T,16800
44391,periodic-1T,10752
44392,periodic-1T,10080
44393,periodic-1T,13776
44394,periodic-1T,10416
44395,periodic-1T,10416
44396,periodic-1T,107856
44397,periodic-1T,10416
44398,periodic-1T,12432
44399,periodic-1T,10416
44400,periodic-1T,12096
44401,periodic-1T,10080
44402,periodic-1T,10416
44403,periodic-1T,10080
44404,periodic-1T,64176
44405,periodic-1T,10416
44406,periodic-1T,47376
44407,periodic-1T,10080
44408,periodic-1T,17136
44409,periodic-1T,10752
44410,periodic-1T,10080
44411,periodic-1T,10416
44412,periodic-1T,10416
44413,periodic-1T,20496
44414,periodic-1T,35280
44415,periodic-1T,10416
44416,periodic-1T,18480
44417,periodic-1T,33600
44418,periodic-1T,24864
44419,periodic-1T,10416
44420,periodic-1T,10416
44421,periodic-1T,10416
44422,periodic-1T,60480
44423,periodic-1T,10080
44424,periodic-1T,10080
44425,periodic-1T,418992
44426,periodic-1T,45360
44427,periodic-1T,50736
44428,periodic-1T,10080
44429,periodic-1T,10752
44430,periodic-1T,23856
44431,periodic-1T,10080
44432,periodic-1T,14112
44433,periodic-1T,35280
44434,periodic-1T,65520
44435,periodic-1T,18816
44436,periodic-1T,30576
44437,periodic-1T,17136
44438,periodic-1T,21504
44439,periodic-1T,10416
44440,periodic-1T,10752
44441,periodic-1T,15792
44442,periodic-1T,10416
44443,periodic-1T,10080
44444,periodic-1T,111552
44445,periodic-1T,10416
44446,periodic-1T,141456
44447,periodic-1T,10080
44448,periodic-1T,10080
44449,periodic-1T,10080
44450,periodic-1T,10080
44451,periodic-1T,10416
44452,periodic-1T,50736
44453,periodic-1T,25200
44454,periodic-1T,11088
44455,periodic-1T,48384
44456,periodic-1T,10080
44457,periodic-1T,85680
44458,periodic-1T,10080
44459,periodic-1T,10080
44460,periodic-1T,10416
44461,periodic-1T,10080
44462,periodic-1T,64176
44463,periodic-1T,27216
44464,periodic-1T,10416
44465,periodic-1T,10416
44466,periodic-1T,10416
44467,periodic-1T,10416
44468,periodic-1T,10080
44469,periodic-1T,10416
44470,periodic-1T,50736
44471,periodic-1T,10416
44472,periodic-1T,27216
44473,periodic-1T,10752
44474,periodic-1T,10416
44475,periodic-1T,50736
44476,periodic-1T,16464
44477,periodic-1T,14784
44478,periodic-1T,10416
44479,periodic-1T,10416
44480,periodic-1T,10416
44481,periodic-1T,10416
44482,periodic-1T,117936
44483,periodic-1T,50736
44484,periodic-1T,20496
44485,periodic-1T,91056
44486,periodic-1T,10416
44487,periodic-1T,43008
44488,periodic-1T,34272
44489,periodic-1T,37296
44490,periodic-1T,10080
44491,periodic-1T,33936
44492,periodic-1T,10080
44493,periodic-1T,13776
44494,periodic-1T,20496
44495,periodic-1T,37632
44496,periodic-1T,10752
44497,periodic-1T,31920
44498,periodic-1T,13776
44499,periodic-1T,10080
44500,periodic-1T,64512
44501,periodic-1T,10416
44502,periodic-1T,78960
44503,periodic-1T,10080
44504,periodic-1T,21840
44505,periodic-1T,65520
44506,periodic-1T,10416
44507,periodic-1T,67536
44508,periodic-1T,10416
44509,periodic-1T,10416
44510,periodic-1T,10080
44511,periodic-1T,262416
44512,periodic-1T,13776
44513,periodic-1T,10416
44514,periodic-1T,10080
44515,periodic-1T,10416
44516,periodic-1T,20496
44517,periodic-1T,10080
44518,periodic-1T,10080
44519,periodic-1T,20832
44520,periodic-1T,34272
44521,periodic-1T,10080
44522,periodic-1T,54096
44523,periodic-1T,29904
44524,periodic-1T,10752
44525,periodic-1T,10416
44526,periodic-1T,10080
44527,periodic-1T,10416
44528,periodic-1T,141456
44529,periodic-1T,41664
44530,periodic-1T,15120
44531,periodic-1T,131376
44532,periodic-1T,10080
44533,periodic-1T,10416
44534,periodic-1T,20496
44535,periodic-1T,10416
44536,periodic-1T,10080
44537,periodic-1T,10752
44538,periodic-1T,10416
44539,periodic-1T,10080
44540,periodic-1T,10416
44541,periodic-1T,24864
44542,periodic-1T,10416
44543,periodic-1T,10080
44544,periodic-1T,14112
44545,periodic-1T,10080
44546,periodic-1T,30576
44547,periodic-1T,10416
44548,periodic-1T,40656
44549,periodic-1T,38304
44550,periodic-1T,10416
44551,periodic-1T,32256
44552,periodic-1T,52752
44553,periodic-1T,10416
44554,periodic-1T,10752
44555,periodic-1T,10416
44556,periodic-1T,77616
44557,periodic-1T,10416
44558,periodic-1T,23856
44559,periodic-1T,13776
44560,periodic-1T,23856
44561,periodic-1T,23856
44562,periodic-1T,43680
44563,periodic-1T,10752
44564,periodic-1T,27216
44565,periodic-1T,10416
44566,periodic-1T,48720
44567,periodic-1T,50400
44568,periodic-1T,10080
44569,periodic-1T,41328
44570,periodic-1T,54432
44571,periodic-1T,17136
44572,periodic-1T,40992
44573,periodic-1T,10416
44574,periodic-1T,20496
44575,periodic-1T,98784
44576,periodic-1T,10416
44577,periodic-1T,10080
44578,periodic-1T,17808
44579,periodic-1T,16128
44580,periodic-1T,10416
44581,periodic-1T,158592
44582,periodic-1T,33936
44583,periodic-1T,11088
44584,periodic-1T,10416
44585,periodic-1T,10416
44586,periodic-1T,10080
44587,periodic-1T,10080
44588,periodic-1T,10416
44589,periodic-1T,10416
44590,periodic-1T,10416
44591,periodic-1T,16128
44592,periodic-1T,11424
44593,periodic-1T,10416
44594,periodic-1T,58800
44595,periodic-1T,20496
44596,periodic-1T,10752
44597,periodic-1T,10416
44598,periodic-1T,38640
44599,periodic-1T,14784
44600,periodic-1T,10416
44601,periodic-1T,144816
44602,periodic-1T,20832
44603,periodic-1T,108192
44604,periodic-1T,41328
44605,periodic-1T,44688
44606,periodic-1T,10416
44607,periodic-1T,58464
44608,periodic-1T,21504
44609,periodic-1T,145824
44610,periodic-1T,158592
44611,periodic-1T,16464
44612,periodic-1T,10416
44613,periodic-1T,10416
44614,periodic-1T,10416
44615,periodic-1T,17136
44616,periodic-1T,10416
44617,periodic-1T,140112
44618,periodic-1T,50736
44619,periodic-1T,10752
44620,periodic-1T,11088
44621,periodic-1T,10416
44622,periodic-1T,13776
44623,periodic-1T,17136
44624,periodic-1T,10752
44625,periodic-1T,10416
44626,periodic-1T,97776
44627,periodic-1T,20160
44628,periodic-1T,10416
44629,periodic-1T,21504
44630,periodic-1T,10416
44631,periodic-1T,80304
44632,periodic-1T,10080
44633,periodic-1T,74928
44634,periodic-1T,80976
44635,periodic-1T,10080
44636,periodic-1T,50736
44637,periodic-1T,44016
44638,periodic-1T,10752
44639,periodic-1T,10416
44640,periodic-1T,10416
44641,periodic-1T,10080
44642,periodic-1T,14784
44643,periodic-1T,11760
44644,periodic-1T,31920
44645,periodic-1T,10752
44646,periodic-1T,10752
44647,periodic-1T,10080
44648,periodic-1T,20496
44649,periodic-1T,15120
44650,periodic-1T,10752
44651,periodic-1T,13104
44652,periodic-1T,76944
44653,periodic-1T,42000
44654,periodic-1T,10416
44655,periodic-1T,10416
44656,periodic-1T,13776
44657,periodic-1T,10080
44658,periodic-1T,13776
44659,periodic-1T,54096
44660,periodic-1T,10080
44661,periodic-1T,10080
44662,periodic-1T,47376
44663,periodic-1T,10416
44664,unsettled,1000000
44665,periodic-1T,28560
44666,periodic-1T,57792
44667,periodic-1T,10416
44668,periodic-1T,60816
44669,periodic-1T,10416
44670,periodic-1T,84000
44671,periodic-1T,10752
44672,periodic-1T,15792
44673,periodic-1T,22848
44674,periodic-1T,113904
44675,periodic-1T,10416
44676,periodic-1T,191856
44677,periodic-1T,10080
44678,periodic-1T,11760
44679,periodic-1T,10416
44680,periodic-1T,105168
44681,periodic-1T,10416
44682,periodic-1T,10416
44683,periodic-1T,17808
44684,periodic-1T,47712
44685,periodic-1T,31584
44686,periodic-1T,10416
44687,periodic-1T,74256
44688,periodic-1T,10416
44689,periodic-1T,10416
44690,periodic-1T,134736
44691,periodic-1T,75264
44692,periodic-1T,10752
44693,periodic-1T,169344
44694,periodic-1T,23856
44695,periodic-1T,10416
44696,unsettled,1000000
44697,periodic-1T,10416
44698,periodic-1T,10416
44699,periodic-1T,10416
44700,periodic-1T,10416
44701,periodic-1T,10416
44702,periodic-1T,10080
44703,periodic-1T,23856
44704,periodic-1T,20832
44705,periodic-1T,10416
44706,periodic-1T,10080
44707,periodic-1T,10416
44708,periodic-1T,21840
44709,periodic-1T,10080
44710,periodic-1T,10416
44711,periodic-1T,13776
44712,periodic-1T,17136
44713,periodic-1T,27552
44714,periodic-1T,10080
44715,periodic-1T,70896
44716,periodic-1T,75264
44717,periodic-1T,35280
44718,periodic-1T,28224
44719,periodic-1T,331296
44720,periodic-1T,67536
44721,periodic-1T,10080
44722,periodic-1T,10416
44723,periodic-1T,10416
44724,periodic-1T,43008
44725,periodic-1T,13776
44726,periodic-1T,10080
44727,periodic-1T,20496
44728,periodic-1T,17136
44729,periodic-1T,10416
44730,periodic-1T,10080
44731,periodic-1T,10752
44732,periodic-1T,10080
44733,periodic-1T,24864
44734,periodic-1T,10080
44735,periodic-1T,10416
44736,periodic-1T,10080
44737,periodic-1T,10080
44738,periodic-1T,10416
44739,periodic-1T,17808
44740,periodic-1T,37632
44741,periodic-1T,15120
44742,periodic-1T,27552
44743,periodic-1T,10416
44744,periodic-1T,11760
44745,periodic-1T,33936
44746,periodic-1T,14448
44747,periodic-1T,10416
44748,periodic-1T,10080
44749,periodic-1T,10416
44750,periodic-1T,10416
44751,periodic-1T,912912
44752,periodic-1T,30576
44753,periodic-1T,10080
44754,periodic-1T,101808
44755,periodic-1T,10416
44756,periodic-1T,14112
44757,periodic-1T,10752
44758,periodic-1T,67536
44759,periodic-1T,10416
44760,periodic-1T,10416
44761,periodic-1T,10752
44762,periodic-1T,10080
44763,periodic-1T,10752
44764,periodic-1T,21840
44765,periodic-1T,17136
44766,periodic-1T,15120
44767,periodic-1T,10416
44768,periodic-1T,10416
44769,periodic-1T,10752
44770,periodic-1T,10416
44771,periodic-1T,30576
44772,periodic-1T,17808
44773,periodic-1T,10080
44774,periodic-1T,13776
44775,periodic-1T,101136
44776,periodic-1T,23856
44777,periodic-1T,10416
44778,periodic-1T,41328
44779,periodic-1T,10080
44780,periodic-1T,10416
44781,periodic-1T,10416
44782,periodic-1T,57792
44783,periodic-1T,10416
44784,periodic-1T,10416
44785,periodic-1T,10416
44786,periodic-1T,10752
44787,periodic-1T,10752
44788,periodic-1T,10080
44789,periodic-1T,10752
44790,periodic-1T,10416
44791,periodic-1T,11424
44792,periodic-1T,67536
44793,periodic-1T,16464
44794,periodic-1T,10080
44795,periodic-1T,10080
44796,periodic-1T,30576
44797,periodic-1T,10416
44798,periodic-1T,14112
44799,periodic-1T,10416
44800,unsettled,1000000
44801,periodic-1T,33936
44802,periodic-1T,11424
44803,periodic-1T,21504
44804,periodic-1T,11760
44805,periodic-1T,27216
44806,periodic-1T,34608
44807,periodic-1T,70896
44808,periodic-1T,10416
44809,periodic-1T,178752
44810,unsettled,1000000
44811,periodic-1T,10416
44812,periodic-1T,10416
44813,periodic-1T,164640
44814,periodic-1T,10080
44815,periodic-1T,26880
44816,periodic-1T,10080
44817,periodic-1T,23856
44818,periodic-1T,10080
44819,periodic-1T,10080
44820,periodic-1T,10080
44821,periodic-1T,10080
44822,periodic-1T,64848
44823,periodic-1T,10416
44824,periodic-1T,17472
44825,periodic-1T,11760
44826,periodic-1T,18480
44827,periodic-1T,115584
44828,periodic-1T,14784
44829,periodic-1T,58128
44830,periodic-1T,10080
44831,periodic-1T,10080
44832,periodic-1T,21840
44833,periodic-1T,24528
44834,periodic-1T,10416
44835,periodic-1T,11424
44836,periodic-1T,10416
44837,periodic-1T,54096
44838,periodic-1T,31920
44839,periodic-1T,35280
44840,periodic-1T,10752
44841,periodic-1T,38304
44842,periodic-1T,10080
44843,periodic-1T,97104
44844,periodic-1T,10416
44845,periodic-1T,58800
44846,periodic-1T,10080
44847,periodic-1T,10416
44848,periodic-1T,43680
44849,periodic-1T,10080
44850,periodic-1T,10752
44851,periodic-1T,10416
44852,periodic-1T,75264
44853,periodic-1T,15792
44854,periodic-1T,10752
44855,periodic-1T,10080
44856,periodic-1T,10080
44857,periodic-1T,10416
44858,periodic-1T,10416
44859,periodic-1T,24192
44860,periodic-1T,40656
44861,periodic-1T,15120
44862,periodic-1T,10416
44863,periodic-1T,10416
44864,periodic-1T,10416
44865,periodic-1T,10416
44866,periodic-1T,10080
44867,periodic-1T,65184
44868,periodic-1T,10080
44869,periodic-1T,10416
44870,periodic-1T,10080
44871,periodic-1T,10416
44872,periodic-1T,10416
44873,periodic-1T,10416
44874,periodic-1T,10416
44875,periodic-1T,26208
44876,periodic-1T,34272
44877,periodic-1T,10416
44878,periodic-1T,24192
44879,periodic-1T,24864
44880,periodic-1T,65856
44881,periodic-1T,10416
44882,periodic-1T,10416
44883,periodic-1T,27552
44884,periodic-1T,44016
44885,periodic-1T,10416
44886,periodic-1T,10416
44887,periodic-1T,75264
44888,periodic-1T,10416
44889,periodic-1T,10416
44890,periodic-1T,10752
44891,periodic-1T,13776
44892,periodic-1T,10416
44893,periodic-1T,23856
44894,periodic-1T,10080
44895,periodic-1T,10752
44896,periodic-1T,13776
44897,periodic-1T,10752
44898,periodic-1T,10416
44899,unsettled,1000000
44900,periodic-1T,10752
44901,periodic-1T,17136
44902,periodic-1T,10416
44903,periodic-1T,80976
44904,periodic-1T,10416
44905,periodic-1T,10416
44906,periodic-1T,11760
44907,periodic-1T,37296
44908,periodic-1T,77616
44909,periodic-1T,85680
44910,periodic-1T,17136
44911,periodic-1T,42672
44912,periodic-1T,10416
44913,periodic-1T,10080
44914,periodic-1T,80640
44915,periodic-1T,60816
44916,periodic-1T,10752
44917,periodic-1T,33936
44918,periodic-1T,10080
44919,periodic-1T,17472
44920,periodic-1T,10080
44921,periodic-1T,12096
44922,periodic-1T,23856
44923,periodic-1T,11760
44924,unsettled,1000000
44925,periodic-1T,21168
44926,periodic-1T,10416
44927,periodic-1T,67536
44928,periodic-1T,10416
44929,periodic-1T,27552
44930,periodic-1T,31584
44931,periodic-1T,111552
44932,periodic-1T,10416
44933,periodic-1T,10080
44934,periodic-1T,11760
44935,periodic-1T,10080
44936,periodic-1T,109536
44937,periodic-1T,10752
44938,periodic-1T,13776
44939,periodic-1T,77616
44940,periodic-1T,27552
44941,periodic-1T,10752
44942,periodic-1T,10416
44943,periodic-1T,13776
44944,periodic-1T,21840
44945,periodic-1T,94416
44946,periodic-1T,10080
44947,periodic-1T,10416
44948,periodic-1T,50064
44949,periodic-1T,24192
44950,periodic-1T,31920
44951,periodic-1T,10416
44952,periodic-1T,20496
44953,periodic-1T,10080
44954,periodic-1T,54096
44955,periodic-1T,10416
44956,periodic-1T,10416
44957,periodic-1T,71232
44958,periodic-1T,19152
44959,periodic-1T,129024
44960,periodic-1T,10416
44961,periodic-1T,10080
44962,periodic-1T,121296
44963,periodic-1T,18144
44964,periodic-1T,10416
44965,periodic-1T,182448
44966,periodic-1T,10080
44967,periodic-1T,10080
44968,periodic-1T,44016
44969,periodic-1T,195888
44970,periodic-1T,10416
44971,periodic-1T,14112
44972,periodic-1T,44016
44973,periodic-1T,10416
44974,periodic-1T,10080
44975,periodic-1T,33936
44976,periodic-1T,10416
44977,periodic-1T,27216
44978,periodic-1T,10416
44979,periodic-1T,32928
44980,periodic-1T,10416
44981,periodic-1T,10080
44982,periodic-1T,37296
44983,periodic-1T,10416
44984,periodic-1T,10080
44985,periodic-1T,10080
44986,periodic-1T,10416
44987,periodic-1T,30576
44988,periodic-1T,10416
44989,periodic-1T,10416
44990,periodic-1T,24864
44991,periodic-1T,10416
44992,unsettled,1000000
44993,periodic-1T,10416
44994,periodic-1T,10416
44995,periodic-1T,10080
44996,periodic-1T,173040
44997,periodic-1T,10416
44998,periodic-1T,10416
44999,periodic-1T,81648
45000,periodic-1T,10416
45001,periodic-1T,10416
45002,periodic-1T,41328
45003,periodic-1T,10416
45004,periodic-1T,10416
45005,periodic-1T,154896
45006,periodic-1T,10416
45007,periodic-1T,23856
45008,periodic-1T,23856
45009,periodic-1T,10080
45010,unsettled,1000000
45011,periodic-1T,10080
45012,periodic-1T,10416
45013,periodic-1T,10752
45014,periodic-1T,12096
45015,periodic-1T,26208
45016,periodic-1T,10080
45017,periodic-1T,121632
45018,periodic-1T,10080
45019,periodic-1T,31920
45020,periodic-1T,114576
45021,periodic-1T,10416
45022,periodic-1T,48720
45023,periodic-1T,10416
45024,periodic-1T,27216
45025,periodic-1T,10416
45026,periodic-1T,20832
45027,periodic-1T,18480
45028,periodic-1T,10416
45029,periodic-1T,10080
45030,periodic-1T,10752
45031,periodic-1T,10080
45032,periodic-1T,10416
45033,periodic-1T,37296
45034,periodic-1T,10080
45035,periodic-1T,17136
45036,periodic-1T,10416
45037,periodic-1T,10416
45038,periodic-1T,28896
45039,periodic-1T,65856
45040,periodic-1T,117600
45041,periodic-1T,67536
45042,periodic-1T,10416
45043,periodic-1T,10080
45044,periodic-1T,47376
45045,periodic-1T,193200
45046,periodic-1T,10080
45047,periodic-1T,10416
45048,periodic-1T,10080
45049,periodic-1T,30576
45050,periodic-1T,10416
45051,periodic-1T,10416
45052,periodic-1T,10416
45053,periodic-1T,47376
45054,periodic-1T,10416
45055,periodic-1T,10416
45056,periodic-1T,10416
45057,periodic-1T,14448
45058,periodic-1T,21840
45059,periodic-1T,10080
45060,periodic-1T,10080
45061,periodic-1T,10416
45062,periodic-1T,182448
45063,periodic-1T,23856
45064,periodic-1T,10416
45065,periodic-1T,10416
45066,periodic-1T,30576
45067,periodic-1T,10416
45068,periodic-1T,30576
45069,periodic-1T,10080
45070,periodic-1T,10416
45071,periodic-1T,10416
45072,periodic-1T,44016
45073,periodic-1T,10080
45074,periodic-1T,10416
45075,periodic-1T,34608
45076,periodic-1T,10416
45077,periodic-1T,10752
45078,periodic-1T,10416
45079,periodic-1T,10080
45080,periodic-1T,33600
45081,periodic-1T,10416
45082,periodic-1T,44016
45083,periodic-1T,628656
45084,periodic-1T,20496
45085,periodic-1T,10416
45086,periodic-1T,13776
45087,periodic-1T,10080
45088,periodic-1T,10752
45089,periodic-1T,20832
45090,periodic-1T,14448
45091,periodic-1T,10080
45092,periodic-1T,10416
45093,periodic-1T,10752
45094,periodic-1T,14448
45095,periodic-1T,10416
45096,periodic-1T,10416
45097,periodic-1T,42000
45098,periodic-1T,17808
45099,periodic-1T,10416
45100,periodic-1T,10752
45101,periodic-1T,17136
45102,periodic-1T,117936
45103,periodic-1T,10080
45104,periodic-1T,30576
45105,periodic-1T,10080
45106,periodic-1T,10416
45107,periodic-1T,10416
45108,periodic-1T,17136
45109,periodic-1T,10080
45110,periodic-1T,10416
45111,periodic-1T,53424
45112,periodic-1T,10416
45113,periodic-1T,10416
45114,periodic-1T,78960
45115,periodic-1T,31584
45116,periodic-1T,10080
45117,periodic-1T,68544
45118,periodic-1T,21840
45119,periodic-1T,10416
45120,periodic-1T,10080
45121,periodic-1T,10752
45122,periodic-1T,55104
45123,periodic-1T,10416
45124,periodic-1T,176064
45125,periodic-1T,54096
45126,periodic-1T,10080
45127,periodic-1T,10416
45128,periodic-1T,13440
45129,periodic-1T,33936
45130,periodic-1T,48720
45131,periodic-1T,27216
45132,periodic-1T,40992
45133,periodic-1T,13776
45134,periodic-1T,10080
45135,periodic-1T,10416
45136,periodic-1T,10080
45137,periodic-1T,23856
45138,periodic-1T,10416
45139,periodic-1T,11088
45140,periodic-1T,10080
45141,periodic-1T,10752
45142,periodic-1T,10416
45143,periodic-1T,10416
45144,periodic-1T,14448
45145,periodic-1T,10416
45146,periodic-1T,10416
45147,periodic-1T,10416
45148,periodic-1T,10080
45149,periodic-1T,10416
45150,periodic-1T,10416
45151,periodic-1T,10752
45152,periodic-1T,37632
45153,periodic-1T,10416
45154,periodic-1T,10416
45155,periodic-1T,67872
45156,periodic-1T,70896
45157,periodic-1T,11088
45158,periodic-1T,10080
45159,periodic-1T,37968
45160,periodic-1T,23856
45161,periodic-1T,10080
45162,periodic-1T,10080
45163,periodic-1T,10416
45164,periodic-1T,10080
45165,periodic-1T,10080
45166,periodic-1T,23856
45167,periodic-1T,10080
45168,periodic-1T,10416
45169,periodic-1T,13776
45170,periodic-1T,353136
45171,periodic-1T,77616
45172,periodic-1T,28560
45173,periodic-1T,13776
45174,periodic-1T,11424
45175,periodic-1T,10416
45176,periodic-1T,10416
45177,periodic-1T,10080
45178,periodic-1T,34272
45179,periodic-1T,10416
45180,periodic-1T,29904
45181,periodic-1T,10416
45182,periodic-1T,10080
45183,periodic-1T,10416
45184,periodic-1T,10416
45185,periodic-1T,44016
45186,periodic-1T,27216
45187,periodic-1T,10416
45188,periodic-1T,10416
45189,periodic-1T,11424
45190,periodic-1T,14112
45191,periodic-1T,18480
45192,periodic-1T,10080
45193,periodic-1T,188496
45194,periodic-1T,98784
45195,periodic-1T,10080
45196,periodic-1T,10416
45197,periodic-1T,10416
45198,periodic-1T,10080
45199,periodic-1T,10416
45200,periodic-1T,10752
45201,periodic-1T,10080
45202,periodic-1T,24192
45203,periodic-1T,27552
45204,periodic-1T,20496
45205,periodic-1T,17472
45206,periodic-1T,10416
45207,periodic-1T,10416
45208,periodic-1T,10416
45209,periodic-1T,10416
45210,periodic-1T,10080
45211,periodic-1T,10416
45212,periodic-1T,15120
45213,periodic-1T,10416
45214,periodic-1T,10416
45215,periodic-1T,23856
45216,periodic-1T,10416
45217,periodic-1T,10080
45218,periodic-1T,27552
45219,periodic-1T,10416
45220,periodic-1T,10416
45221,periodic-1T,10416
45222,periodic-1T,10080
45223,periodic-1T,10416
45224,periodic-1T,10416
45225,periodic-1T,158256
45226,periodic-1T,10416
45227,periodic-1T,46368
45228,periodic-1T,10080
45229,periodic-1T,10416
45230,periodic-1T,17136
45231,periodic-1T,11424
45232,periodic-1T,10416
45233,periodic-1T,10416
45234,periodic-1T,10416
45235,periodic-1T,23856
45236,periodic-1T,10752
45237,periodic-1T,10080
45238,periodic-1T,10080
45239,periodic-1T,12096
45240,periodic-1T,92400
45241,periodic-1T,10416
45242,periodic-1T,14784
45243,periodic-1T,10080
45244,periodic-1T,10416
45245,periodic-1T,11088
45246,periodic-1T,10416
45247,periodic-1T,10416
45248,periodic-1T,10080
45249,periodic-1T,13776
45250,periodic-1T,10080
45251,periodic-1T,45024
45252,periodic-1T,10080
45253,periodic-1T,151536
45254,periodic-1T,182112
45255,periodic-1T,51744
45256,periodic-1T,25200
45257,periodic-1T,10416
45258,periodic-1T,18144
45259,periodic-1T,10416
45260,periodic-1T,10416
45261,periodic-1T,10416
45262,periodic-1T,88704
45263,periodic-1T,27888
45264,periodic-1T,10416
45265,periodic-1T,191856
45266,unsettled,1000000
45267,periodic-1T,10416
45268,periodic-1T,56784
45269,periodic-1T,10080
45270,periodic-1T,11088
45271,periodic-1T,10416
45272,periodic-1T,10416
45273,periodic-1T,33936
45274,periodic-1T,10080
45275,periodic-1T,38640
45276,periodic-1T,10080
45277,periodic-1T,10416
45278,periodic-1T,31248
45279,periodic-1T,10416
45280,periodic-1T,30576
45281,periodic-1T,36288
45282,periodic-1T,10416
45283,periodic-1T,23856
45284,periodic-1T,10080
45285,periodic-1T,10752
45286,periodic-1T,24864
45287,periodic-1T,75264
45288,periodic-1T,17808
45289,periodic-1T,88704
45290,periodic-1T,10416
45291,periodic-1T,10416
45292,periodic-1T,10080
45293,periodic-1T,10416
45294,periodic-1T,10416
